,1.18_filename,BTW_filename,1.18_filepath,BTW_filepath,delete
442,white_concrete,decoBlockConcrete_white,1.18/assets/minecraft/textures/block/white_concrete.png,BTW/textures/blocks/decoBlockConcrete_white.png,
443,white_concrete,decoBlockConcreteColumn_white,1.18/assets/minecraft/textures/block/white_concrete.png,BTW/textures/blocks/decoBlockConcreteColumn_white.png,
444,redstone_lamp_on,redstoneLight_lit,1.18/assets/minecraft/textures/block/redstone_lamp_on.png,BTW/textures/blocks/redstoneLight_lit.png,
445,tnt_bottom,tnt_bottom,1.18/assets/minecraft/textures/block/tnt_bottom.png,BTW/textures/blocks/tnt_bottom.png,
446,spruce_leaves,leaves_spruce,1.18/assets/minecraft/textures/block/spruce_leaves.png,BTW/textures/blocks/leaves_spruce.png,
447,blue_wool,decoBlockCarpet_blue,1.18/assets/minecraft/textures/block/blue_wool.png,BTW/textures/blocks/decoBlockCarpet_blue.png,
448,gold_block,blockGold,1.18/assets/minecraft/textures/block/gold_block.png,BTW/textures/blocks/blockGold.png,
449,gold_block,fcBlockLens,1.18/assets/minecraft/textures/block/gold_block.png,BTW/textures/blocks/fcBlockLens.png,
450,gravel,gravel,1.18/assets/minecraft/textures/block/gravel.png,BTW/textures/blocks/gravel.png,
451,black_terracotta,decoBlockTerracottaStained_black,1.18/assets/minecraft/textures/block/black_terracotta.png,BTW/textures/blocks/decoBlockTerracottaStained_black.png,
452,green_concrete_powder,decoBlockConcretePowder_green,1.18/assets/minecraft/textures/block/green_concrete_powder.png,BTW/textures/blocks/decoBlockConcretePowder_green.png,
453,repeater_on,repeater_lit,1.18/assets/minecraft/textures/block/repeater_on.png,BTW/textures/blocks/repeater_lit.png,
454,green_concrete,decoBlockConcreteColumn_green,1.18/assets/minecraft/textures/block/green_concrete.png,BTW/textures/blocks/decoBlockConcreteColumn_green.png,
455,green_concrete,decoBlockConcrete_green,1.18/assets/minecraft/textures/block/green_concrete.png,BTW/textures/blocks/decoBlockConcrete_green.png,
456,dropper_front_vertical,dropper_front_vertical,1.18/assets/minecraft/textures/block/dropper_front_vertical.png,BTW/textures/blocks/dropper_front_vertical.png,
457,spruce_planks,fcBlockScrewPump_side,1.18/assets/minecraft/textures/block/spruce_planks.png,BTW/textures/blocks/fcBlockScrewPump_side.png,
458,spruce_planks,fcBlockDecorativeWoodSpruce,1.18/assets/minecraft/textures/block/spruce_planks.png,BTW/textures/blocks/fcBlockDecorativeWoodSpruce.png,
459,spruce_planks,decoBlockChairSpruce,1.18/assets/minecraft/textures/block/spruce_planks.png,BTW/textures/blocks/decoBlockChairSpruce.png,
460,spruce_planks,decoBlockGateSpruce,1.18/assets/minecraft/textures/block/spruce_planks.png,BTW/textures/blocks/decoBlockGateSpruce.png,
461,spruce_planks,wood_spruce,1.18/assets/minecraft/textures/block/spruce_planks.png,BTW/textures/blocks/wood_spruce.png,
462,dispenser_front_vertical,dispenser_front_vertical,1.18/assets/minecraft/textures/block/dispenser_front_vertical.png,BTW/textures/blocks/dispenser_front_vertical.png,
463,stripped_oak_log_top,decoBlockStrippedOak_top,1.18/assets/minecraft/textures/block/stripped_oak_log_top.png,BTW/textures/blocks/decoBlockStrippedOak_top.png,
464,pink_terracotta,decoBlockTerracottaStained_pink,1.18/assets/minecraft/textures/block/pink_terracotta.png,BTW/textures/blocks/decoBlockTerracottaStained_pink.png,
465,mycelium_top,fcBlockNetherrackGrothed_top,1.18/assets/minecraft/textures/block/mycelium_top.png,BTW/textures/blocks/fcBlockNetherrackGrothed_top.png,
466,mycelium_top,fcBlockGroth_bottom,1.18/assets/minecraft/textures/block/mycelium_top.png,BTW/textures/blocks/fcBlockGroth_bottom.png,
467,mycelium_top,mycel_top,1.18/assets/minecraft/textures/block/mycelium_top.png,BTW/textures/blocks/mycel_top.png,
468,mycelium_top,fcBlockMyceliumSlab_top,1.18/assets/minecraft/textures/block/mycelium_top.png,BTW/textures/blocks/fcBlockMyceliumSlab_top.png,
469,chiseled_stone_bricks,stonebricksmooth_carved,1.18/assets/minecraft/textures/block/chiseled_stone_bricks.png,BTW/textures/blocks/stonebricksmooth_carved.png,
470,redstone_lamp,redstoneLight,1.18/assets/minecraft/textures/block/redstone_lamp.png,BTW/textures/blocks/redstoneLight.png,
471,enchanting_table_top,enchantment_top,1.18/assets/minecraft/textures/block/enchanting_table_top.png,BTW/textures/blocks/enchantment_top.png,
472,magenta_terracotta,decoBlockTerracottaStained_magenta,1.18/assets/minecraft/textures/block/magenta_terracotta.png,BTW/textures/blocks/decoBlockTerracottaStained_magenta.png,
473,end_portal_frame_eye,endframe_eye,1.18/assets/minecraft/textures/block/end_portal_frame_eye.png,BTW/textures/blocks/endframe_eye.png,
474,brown_wool,decoBlockCarpet_brown,1.18/assets/minecraft/textures/block/brown_wool.png,BTW/textures/blocks/decoBlockCarpet_brown.png,
475,chiseled_quartz_block_top,quartzblock_chiseled_top,1.18/assets/minecraft/textures/block/chiseled_quartz_block_top.png,BTW/textures/blocks/quartzblock_chiseled_top.png,
476,cobblestone,decoBlockCobblestoneColumn,1.18/assets/minecraft/textures/block/cobblestone.png,BTW/textures/blocks/decoBlockCobblestoneColumn.png,
477,cobblestone,fcBlockStoneRough,1.18/assets/minecraft/textures/block/cobblestone.png,BTW/textures/blocks/fcBlockStoneRough.png,
478,cobblestone,stonebrick,1.18/assets/minecraft/textures/block/cobblestone.png,BTW/textures/blocks/stonebrick.png,
479,iron_ore,oreIron,1.18/assets/minecraft/textures/block/iron_ore.png,BTW/textures/blocks/oreIron.png,
480,white_concrete_powder,decoBlockConcretePowder_white,1.18/assets/minecraft/textures/block/white_concrete_powder.png,BTW/textures/blocks/decoBlockConcretePowder_white.png,
481,dark_prismarine,decoBlockPrismarineDark,1.18/assets/minecraft/textures/block/dark_prismarine.png,BTW/textures/blocks/decoBlockPrismarineDark.png,
482,dark_prismarine,decoBlockPrismarineDarkColumn,1.18/assets/minecraft/textures/block/dark_prismarine.png,BTW/textures/blocks/decoBlockPrismarineDarkColumn.png,
483,allium,decoBlockFlower_7,1.18/assets/minecraft/textures/block/allium.png,BTW/textures/blocks/decoBlockFlower_7.png,
484,purple_concrete,decoBlockConcrete_purple,1.18/assets/minecraft/textures/block/purple_concrete.png,BTW/textures/blocks/decoBlockConcrete_purple.png,
485,purple_concrete,decoBlockConcreteColumn_purple,1.18/assets/minecraft/textures/block/purple_concrete.png,BTW/textures/blocks/decoBlockConcreteColumn_purple.png,
486,yellow_concrete_powder,decoBlockConcretePowder_yellow,1.18/assets/minecraft/textures/block/yellow_concrete_powder.png,BTW/textures/blocks/decoBlockConcretePowder_yellow.png,
487,mushroom_block_inside,mushroom_inside,1.18/assets/minecraft/textures/block/mushroom_block_inside.png,BTW/textures/blocks/mushroom_inside.png,
488,anvil_top,anvil_top,1.18/assets/minecraft/textures/block/anvil_top.png,BTW/textures/blocks/anvil_top.png,
489,terracotta,decoBlockTerracotta,1.18/assets/minecraft/textures/block/terracotta.png,BTW/textures/blocks/decoBlockTerracotta.png,
490,chiseled_red_sandstone,decoBlockRedSandstoneChiseled,1.18/assets/minecraft/textures/block/chiseled_red_sandstone.png,BTW/textures/blocks/decoBlockRedSandstoneChiseled.png,
491,red_nether_bricks,decoBlockNetherBrickRed,1.18/assets/minecraft/textures/block/red_nether_bricks.png,BTW/textures/blocks/decoBlockNetherBrickRed.png,
492,red_nether_bricks,decoBlockNetherBrickRedColumn,1.18/assets/minecraft/textures/block/red_nether_bricks.png,BTW/textures/blocks/decoBlockNetherBrickRedColumn.png,
493,spawner,mobSpawner,1.18/assets/minecraft/textures/block/spawner.png,BTW/textures/blocks/mobSpawner.png,
494,gray_terracotta,decoBlockTerracottaStained_gray,1.18/assets/minecraft/textures/block/gray_terracotta.png,BTW/textures/blocks/decoBlockTerracottaStained_gray.png,
495,pink_glazed_terracotta,decoBlockGlazedTerracotta_pink_0,1.18/assets/minecraft/textures/block/pink_glazed_terracotta.png,BTW/textures/blocks/decoBlockGlazedTerracotta_pink_0.png,
496,ladder,ladder,1.18/assets/minecraft/textures/block/ladder.png,BTW/textures/blocks/ladder.png,
497,ladder,fcBlockHopper_ladder,1.18/assets/minecraft/textures/block/ladder.png,BTW/textures/blocks/fcBlockHopper_ladder.png,
498,oak_log_top,fcBlockLogChewedOak_top,1.18/assets/minecraft/textures/block/oak_log_top.png,BTW/textures/blocks/fcBlockLogChewedOak_top.png,
499,oak_log_top,tree_top,1.18/assets/minecraft/textures/block/oak_log_top.png,BTW/textures/blocks/tree_top.png,
500,redstone_torch,redtorch_lit,1.18/assets/minecraft/textures/block/redstone_torch.png,BTW/textures/blocks/redtorch_lit.png,
501,stripped_dark_oak_log,decoBlockStrippedCherry_side,1.18/assets/minecraft/textures/block/stripped_dark_oak_log.png,BTW/textures/blocks/decoBlockStrippedCherry_side.png,
502,cobweb,web,1.18/assets/minecraft/textures/block/cobweb.png,BTW/textures/blocks/web.png,
503,pink_concrete_powder,decoBlockConcretePowder_pink,1.18/assets/minecraft/textures/block/pink_concrete_powder.png,BTW/textures/blocks/decoBlockConcretePowder_pink.png,
504,chiseled_sandstone,sandstone_carved,1.18/assets/minecraft/textures/block/chiseled_sandstone.png,BTW/textures/blocks/sandstone_carved.png,
505,red_sandstone,decoBlockRedSandstoneColumn,1.18/assets/minecraft/textures/block/red_sandstone.png,BTW/textures/blocks/decoBlockRedSandstoneColumn.png,
506,red_sandstone,decoBlockRedSandstone_side,1.18/assets/minecraft/textures/block/red_sandstone.png,BTW/textures/blocks/decoBlockRedSandstone_side.png,
507,gold_ore,oreGold,1.18/assets/minecraft/textures/block/gold_ore.png,BTW/textures/blocks/oreGold.png,
508,gray_glazed_terracotta,decoBlockGlazedTerracotta_gray_0,1.18/assets/minecraft/textures/block/gray_glazed_terracotta.png,BTW/textures/blocks/decoBlockGlazedTerracotta_gray_0.png,
509,jukebox_top,jukebox_top,1.18/assets/minecraft/textures/block/jukebox_top.png,BTW/textures/blocks/jukebox_top.png,
510,purple_stained_glass,decoBlockStainedGlass_purple,1.18/assets/minecraft/textures/block/purple_stained_glass.png,BTW/textures/blocks/decoBlockStainedGlass_purple.png,
511,cactus_bottom,cactus_bottom,1.18/assets/minecraft/textures/block/cactus_bottom.png,BTW/textures/blocks/cactus_bottom.png,
512,light_gray_stained_glass,decoBlockStainedGlass_lightGray,1.18/assets/minecraft/textures/block/light_gray_stained_glass.png,BTW/textures/blocks/decoBlockStainedGlass_lightGray.png,
513,cyan_concrete_powder,decoBlockConcretePowder_cyan,1.18/assets/minecraft/textures/block/cyan_concrete_powder.png,BTW/textures/blocks/decoBlockConcretePowder_cyan.png,
514,powered_rail,goldenRail,1.18/assets/minecraft/textures/block/powered_rail.png,BTW/textures/blocks/goldenRail.png,
515,carved_pumpkin,pumpkin_face,1.18/assets/minecraft/textures/block/carved_pumpkin.png,BTW/textures/blocks/pumpkin_face.png,
516,black_glazed_terracotta,decoBlockGlazedTerracotta_black_0,1.18/assets/minecraft/textures/block/black_glazed_terracotta.png,BTW/textures/blocks/decoBlockGlazedTerracotta_black_0.png,
517,light_gray_terracotta,decoBlockTerracottaStained_lightGray,1.18/assets/minecraft/textures/block/light_gray_terracotta.png,BTW/textures/blocks/decoBlockTerracottaStained_lightGray.png,
518,iron_block,blockIron,1.18/assets/minecraft/textures/block/iron_block.png,BTW/textures/blocks/blockIron.png,
519,pink_concrete,decoBlockConcrete_pink,1.18/assets/minecraft/textures/block/pink_concrete.png,BTW/textures/blocks/decoBlockConcrete_pink.png,
520,pink_concrete,decoBlockConcreteColumn_pink,1.18/assets/minecraft/textures/block/pink_concrete.png,BTW/textures/blocks/decoBlockConcreteColumn_pink.png,
521,acacia_log,decoBlockLogAcacia_side,1.18/assets/minecraft/textures/block/acacia_log.png,BTW/textures/blocks/decoBlockLogAcacia_side.png,
522,acacia_log,decoItemBarkAcacia,1.18/assets/minecraft/textures/block/acacia_log.png,BTW/textures/items/decoItemBarkAcacia.png,
523,grass_block_snow,decoBlockPodzol_sideSnow,1.18/assets/minecraft/textures/block/grass_block_snow.png,BTW/textures/blocks/decoBlockPodzol_sideSnow.png,
524,grass_block_snow,snow_side,1.18/assets/minecraft/textures/block/grass_block_snow.png,BTW/textures/blocks/snow_side.png,
525,piston_top_sticky,piston_top_sticky,1.18/assets/minecraft/textures/block/piston_top_sticky.png,BTW/textures/blocks/piston_top_sticky.png,
526,light_blue_stained_glass,decoBlockStainedGlass_lightBlue,1.18/assets/minecraft/textures/block/light_blue_stained_glass.png,BTW/textures/blocks/decoBlockStainedGlass_lightBlue.png,
527,magenta_glazed_terracotta,decoBlockGlazedTerracotta_magenta_0,1.18/assets/minecraft/textures/block/magenta_glazed_terracotta.png,BTW/textures/blocks/decoBlockGlazedTerracotta_magenta_0.png,
528,end_stone,whiteStone,1.18/assets/minecraft/textures/block/end_stone.png,BTW/textures/blocks/whiteStone.png,
529,magenta_stained_glass,decoBlockStainedGlass_magenta,1.18/assets/minecraft/textures/block/magenta_stained_glass.png,BTW/textures/blocks/decoBlockStainedGlass_magenta.png,
530,emerald_ore,oreEmerald,1.18/assets/minecraft/textures/block/emerald_ore.png,BTW/textures/blocks/oreEmerald.png,
531,green_glazed_terracotta,decoBlockGlazedTerracotta_green_0,1.18/assets/minecraft/textures/block/green_glazed_terracotta.png,BTW/textures/blocks/decoBlockGlazedTerracotta_green_0.png,
532,iron_door_top,doorIron_upper,1.18/assets/minecraft/textures/block/iron_door_top.png,BTW/textures/blocks/doorIron_upper.png,
533,jungle_trapdoor,decoBlockTrapdoorJungle,1.18/assets/minecraft/textures/block/jungle_trapdoor.png,BTW/textures/blocks/decoBlockTrapdoorJungle.png,
534,nether_bricks,netherBrick,1.18/assets/minecraft/textures/block/nether_bricks.png,BTW/textures/blocks/netherBrick.png,
535,yellow_concrete,decoBlockConcreteColumn_yellow,1.18/assets/minecraft/textures/block/yellow_concrete.png,BTW/textures/blocks/decoBlockConcreteColumn_yellow.png,
536,yellow_concrete,decoBlockConcrete_yellow,1.18/assets/minecraft/textures/block/yellow_concrete.png,BTW/textures/blocks/decoBlockConcrete_yellow.png,
537,melon_stem,stem_straight,1.18/assets/minecraft/textures/block/melon_stem.png,BTW/textures/blocks/stem_straight.png,
538,blue_glazed_terracotta,decoBlockGlazedTerracotta_blue_0,1.18/assets/minecraft/textures/block/blue_glazed_terracotta.png,BTW/textures/blocks/decoBlockGlazedTerracotta_blue_0.png,
539,birch_log_top,decoBlockLogBirch_top,1.18/assets/minecraft/textures/block/birch_log_top.png,BTW/textures/blocks/decoBlockLogBirch_top.png,
540,acacia_door_bottom,decoBlockDoorAcacia_lower,1.18/assets/minecraft/textures/block/acacia_door_bottom.png,BTW/textures/blocks/decoBlockDoorAcacia_lower.png,
541,green_wool,decoBlockCarpet_green,1.18/assets/minecraft/textures/block/green_wool.png,BTW/textures/blocks/decoBlockCarpet_green.png,
542,spruce_sapling,sapling_spruce,1.18/assets/minecraft/textures/block/spruce_sapling.png,BTW/textures/blocks/sapling_spruce.png,
543,jungle_sapling,sapling_jungle,1.18/assets/minecraft/textures/block/jungle_sapling.png,BTW/textures/blocks/sapling_jungle.png,
544,red_concrete_powder,decoBlockConcretePowder_red,1.18/assets/minecraft/textures/block/red_concrete_powder.png,BTW/textures/blocks/decoBlockConcretePowder_red.png,
545,sandstone_bottom,fcBlockDecorativeSandstone_bottom,1.18/assets/minecraft/textures/block/sandstone_bottom.png,BTW/textures/blocks/fcBlockDecorativeSandstone_bottom.png,
546,sandstone_bottom,sandstone_bottom,1.18/assets/minecraft/textures/block/sandstone_bottom.png,BTW/textures/blocks/sandstone_bottom.png,
547,grass_block_side_overlay,grass_side_overlay,1.18/assets/minecraft/textures/block/grass_block_side_overlay.png,BTW/textures/blocks/grass_side_overlay.png,
548,orange_wool,decoBlockCarpet_orange,1.18/assets/minecraft/textures/block/orange_wool.png,BTW/textures/blocks/decoBlockCarpet_orange.png,
549,gray_wool,decoBlockCarpet_gray,1.18/assets/minecraft/textures/block/gray_wool.png,BTW/textures/blocks/decoBlockCarpet_gray.png,
550,brown_glazed_terracotta,decoBlockGlazedTerracotta_brown_0,1.18/assets/minecraft/textures/block/brown_glazed_terracotta.png,BTW/textures/blocks/decoBlockGlazedTerracotta_brown_0.png,
551,red_mushroom,mushroom_red,1.18/assets/minecraft/textures/block/red_mushroom.png,BTW/textures/blocks/mushroom_red.png,
552,light_gray_concrete,decoBlockConcreteColumn_lightGray,1.18/assets/minecraft/textures/block/light_gray_concrete.png,BTW/textures/blocks/decoBlockConcreteColumn_lightGray.png,
553,light_gray_concrete,decoBlockConcrete_lightGray,1.18/assets/minecraft/textures/block/light_gray_concrete.png,BTW/textures/blocks/decoBlockConcrete_lightGray.png,
554,hopper_inside,hopper_inside,1.18/assets/minecraft/textures/block/hopper_inside.png,BTW/textures/blocks/hopper_inside.png,
555,hopper_inside,cauldron_inner,1.18/assets/minecraft/textures/block/hopper_inside.png,BTW/textures/blocks/cauldron_inner.png,
556,nether_wart_stage0,netherStalk_0,1.18/assets/minecraft/textures/block/nether_wart_stage0.png,BTW/textures/blocks/netherStalk_0.png,
557,activator_rail_on,activatorRail_powered,1.18/assets/minecraft/textures/block/activator_rail_on.png,BTW/textures/blocks/activatorRail_powered.png,
558,blue_terracotta,decoBlockTerracottaStained_blue,1.18/assets/minecraft/textures/block/blue_terracotta.png,BTW/textures/blocks/decoBlockTerracottaStained_blue.png,
559,ice,ice,1.18/assets/minecraft/textures/block/ice.png,BTW/textures/blocks/ice.png,
560,black_wool,decoBlockCarpet_black,1.18/assets/minecraft/textures/block/black_wool.png,BTW/textures/blocks/decoBlockCarpet_black.png,
561,dead_bush,deadbush,1.18/assets/minecraft/textures/block/dead_bush.png,BTW/textures/blocks/deadbush.png,
562,gray_stained_glass,decoBlockStainedGlass_gray,1.18/assets/minecraft/textures/block/gray_stained_glass.png,BTW/textures/blocks/decoBlockStainedGlass_gray.png,
563,attached_melon_stem,stem_bent,1.18/assets/minecraft/textures/block/attached_melon_stem.png,BTW/textures/blocks/stem_bent.png,
564,white_terracotta,decoBlockTerracottaStained_white,1.18/assets/minecraft/textures/block/white_terracotta.png,BTW/textures/blocks/decoBlockTerracottaStained_white.png,
565,dark_oak_log_top,decoBlockLogCherry_top,1.18/assets/minecraft/textures/block/dark_oak_log_top.png,BTW/textures/blocks/decoBlockLogCherry_top.png,
566,dispenser_front,dispenser_front,1.18/assets/minecraft/textures/block/dispenser_front.png,BTW/textures/blocks/dispenser_front.png,
567,red_glazed_terracotta,decoBlockGlazedTerracotta_red_0,1.18/assets/minecraft/textures/block/red_glazed_terracotta.png,BTW/textures/blocks/decoBlockGlazedTerracotta_red_0.png,
568,diamond_block,blockDiamond,1.18/assets/minecraft/textures/block/diamond_block.png,BTW/textures/blocks/blockDiamond.png,
569,mossy_stone_bricks,decoBlockStoneBrickMossyColumn,1.18/assets/minecraft/textures/block/mossy_stone_bricks.png,BTW/textures/blocks/decoBlockStoneBrickMossyColumn.png,
570,mossy_stone_bricks,stonebricksmooth_mossy,1.18/assets/minecraft/textures/block/mossy_stone_bricks.png,BTW/textures/blocks/stonebricksmooth_mossy.png,
571,red_stained_glass,decoBlockStainedGlass_red,1.18/assets/minecraft/textures/block/red_stained_glass.png,BTW/textures/blocks/decoBlockStainedGlass_red.png,
572,orange_tulip,decoBlockTulip_2,1.18/assets/minecraft/textures/block/orange_tulip.png,BTW/textures/blocks/decoBlockTulip_2.png,
573,lime_terracotta,decoBlockTerracottaStained_lime,1.18/assets/minecraft/textures/block/lime_terracotta.png,BTW/textures/blocks/decoBlockTerracottaStained_lime.png,
574,tripwire_hook,tripWireSource,1.18/assets/minecraft/textures/block/tripwire_hook.png,BTW/textures/blocks/tripWireSource.png,
575,nether_wart_stage1,netherStalk_1,1.18/assets/minecraft/textures/block/nether_wart_stage1.png,BTW/textures/blocks/netherStalk_1.png,
576,yellow_terracotta,decoBlockTerracottaStained_yellow,1.18/assets/minecraft/textures/block/yellow_terracotta.png,BTW/textures/blocks/decoBlockTerracottaStained_yellow.png,
577,piston_inner,piston_inner_top,1.18/assets/minecraft/textures/block/piston_inner.png,BTW/textures/blocks/piston_inner_top.png,
578,lime_wool,decoBlockCarpet_lime,1.18/assets/minecraft/textures/block/lime_wool.png,BTW/textures/blocks/decoBlockCarpet_lime.png,
579,grass_block_side,grass_side,1.18/assets/minecraft/textures/block/grass_block_side.png,BTW/textures/blocks/grass_side.png,
580,yellow_stained_glass,decoBlockStainedGlass_yellow,1.18/assets/minecraft/textures/block/yellow_stained_glass.png,BTW/textures/blocks/decoBlockStainedGlass_yellow.png,
581,jukebox_side,musicBlock,1.18/assets/minecraft/textures/block/jukebox_side.png,BTW/textures/blocks/musicBlock.png,
582,red_mushroom_block,mushroom_skin_red,1.18/assets/minecraft/textures/block/red_mushroom_block.png,BTW/textures/blocks/mushroom_skin_red.png,
583,redstone_block,blockRedstone,1.18/assets/minecraft/textures/block/redstone_block.png,BTW/textures/blocks/blockRedstone.png,
584,red_terracotta,decoBlockTerracottaStained_red,1.18/assets/minecraft/textures/block/red_terracotta.png,BTW/textures/blocks/decoBlockTerracottaStained_red.png,
585,black_stained_glass,decoBlockStainedGlass_black,1.18/assets/minecraft/textures/block/black_stained_glass.png,BTW/textures/blocks/decoBlockStainedGlass_black.png,
586,blue_stained_glass,decoBlockStainedGlass_blue,1.18/assets/minecraft/textures/block/blue_stained_glass.png,BTW/textures/blocks/decoBlockStainedGlass_blue.png,
587,dropper_front,dropper_front,1.18/assets/minecraft/textures/block/dropper_front.png,BTW/textures/blocks/dropper_front.png,
588,nether_wart_stage2,netherStalk_2,1.18/assets/minecraft/textures/block/nether_wart_stage2.png,BTW/textures/blocks/netherStalk_2.png,
589,acacia_door_top,decoBlockDoorAcacia_upper,1.18/assets/minecraft/textures/block/acacia_door_top.png,BTW/textures/blocks/decoBlockDoorAcacia_upper.png,
590,soul_sand,fcBlockHopper_soulsand,1.18/assets/minecraft/textures/block/soul_sand.png,BTW/textures/blocks/fcBlockHopper_soulsand.png,
591,soul_sand,hellsand,1.18/assets/minecraft/textures/block/soul_sand.png,BTW/textures/blocks/hellsand.png,
592,red_wool,decoBlockCarpet_red,1.18/assets/minecraft/textures/block/red_wool.png,BTW/textures/blocks/decoBlockCarpet_red.png,
593,detector_rail,detectorRail,1.18/assets/minecraft/textures/block/detector_rail.png,BTW/textures/blocks/detectorRail.png,
594,attached_pumpkin_stem,stem_bent,1.18/assets/minecraft/textures/block/attached_pumpkin_stem.png,BTW/textures/blocks/stem_bent.png,
595,destroy_stage_1,destroy_1,1.18/assets/minecraft/textures/block/destroy_stage_1.png,BTW/textures/blocks/destroy_1.png,
596,dark_oak_leaves,leaves,1.18/assets/minecraft/textures/block/dark_oak_leaves.png,BTW/textures/blocks/leaves.png,
597,light_gray_wool,decoBlockCarpet_lightGray,1.18/assets/minecraft/textures/block/light_gray_wool.png,BTW/textures/blocks/decoBlockCarpet_lightGray.png,
598,crafting_table_front,workbench_front,1.18/assets/minecraft/textures/block/crafting_table_front.png,BTW/textures/blocks/workbench_front.png,
599,light_gray_glazed_terracotta,decoBlockGlazedTerracotta_lightGray_0,1.18/assets/minecraft/textures/block/light_gray_glazed_terracotta.png,BTW/textures/blocks/decoBlockGlazedTerracotta_lightGray_0.png,
600,brown_stained_glass,decoBlockStainedGlass_brown,1.18/assets/minecraft/textures/block/brown_stained_glass.png,BTW/textures/blocks/decoBlockStainedGlass_brown.png,
601,oak_leaves,leaves,1.18/assets/minecraft/textures/block/oak_leaves.png,BTW/textures/blocks/leaves.png,
602,brown_mushroom_block,mushroom_skin_brown,1.18/assets/minecraft/textures/block/brown_mushroom_block.png,BTW/textures/blocks/mushroom_skin_brown.png,
603,red_sand,decoBlockRedSand,1.18/assets/minecraft/textures/block/red_sand.png,BTW/textures/blocks/decoBlockRedSand.png,
604,comparator_on,comparator_lit,1.18/assets/minecraft/textures/block/comparator_on.png,BTW/textures/blocks/comparator_lit.png,
605,blue_concrete_powder,decoBlockConcretePowder_blue,1.18/assets/minecraft/textures/block/blue_concrete_powder.png,BTW/textures/blocks/decoBlockConcretePowder_blue.png,
606,wheat_stage7,crops_7,1.18/assets/minecraft/textures/block/wheat_stage7.png,BTW/textures/blocks/crops_7.png,
607,red_tulip,decoBlockTulip_0,1.18/assets/minecraft/textures/block/red_tulip.png,BTW/textures/blocks/decoBlockTulip_0.png,
608,beetroots_stage1,potatoes_1,1.18/assets/minecraft/textures/block/beetroots_stage1.png,BTW/textures/blocks/potatoes_1.png,
609,beetroots_stage1,carrots_1,1.18/assets/minecraft/textures/block/beetroots_stage1.png,BTW/textures/blocks/carrots_1.png,
610,oak_planks,wood,1.18/assets/minecraft/textures/block/oak_planks.png,BTW/textures/blocks/wood.png,
611,oak_planks,decoBlockChairOak,1.18/assets/minecraft/textures/block/oak_planks.png,BTW/textures/blocks/decoBlockChairOak.png,
612,oak_planks,FCBlockDecorativeWoodOak,1.18/assets/minecraft/textures/block/oak_planks.png,BTW/textures/blocks/FCBlockDecorativeWoodOak.png,
613,beetroots_stage0,carrots_0,1.18/assets/minecraft/textures/block/beetroots_stage0.png,BTW/textures/blocks/carrots_0.png,
614,beetroots_stage0,potatoes_0,1.18/assets/minecraft/textures/block/beetroots_stage0.png,BTW/textures/blocks/potatoes_0.png,
615,stripped_oak_log,decoBlockStrippedOak_side,1.18/assets/minecraft/textures/block/stripped_oak_log.png,BTW/textures/blocks/decoBlockStrippedOak_side.png,
616,wheat_stage6,crops_6,1.18/assets/minecraft/textures/block/wheat_stage6.png,BTW/textures/blocks/crops_6.png,
617,farmland_moist,farmland_wet,1.18/assets/minecraft/textures/block/farmland_moist.png,BTW/textures/blocks/farmland_wet.png,
618,dark_oak_planks,decoBlockPlanksCherry,1.18/assets/minecraft/textures/block/dark_oak_planks.png,BTW/textures/blocks/decoBlockPlanksCherry.png,
619,dark_oak_planks,decoBlockGateCherry,1.18/assets/minecraft/textures/block/dark_oak_planks.png,BTW/textures/blocks/decoBlockGateCherry.png,
620,dark_oak_planks,decoBlockChairCherry,1.18/assets/minecraft/textures/block/dark_oak_planks.png,BTW/textures/blocks/decoBlockChairCherry.png,
621,spruce_log,tree_spruce,1.18/assets/minecraft/textures/block/spruce_log.png,BTW/textures/blocks/tree_spruce.png,
622,spruce_log,fcItemBarkSpruce,1.18/assets/minecraft/textures/block/spruce_log.png,BTW/textures/items/fcItemBarkSpruce.png,
623,glowstone,lightgem,1.18/assets/minecraft/textures/block/glowstone.png,BTW/textures/blocks/lightgem.png,
624,prismarine_bricks,decoBlockPrismarineBrick,1.18/assets/minecraft/textures/block/prismarine_bricks.png,BTW/textures/blocks/decoBlockPrismarineBrick.png,
625,prismarine_bricks,decoBlockPrismarineBrickColumn,1.18/assets/minecraft/textures/block/prismarine_bricks.png,BTW/textures/blocks/decoBlockPrismarineBrickColumn.png,
626,pumpkin_stem,stem_straight,1.18/assets/minecraft/textures/block/pumpkin_stem.png,BTW/textures/blocks/stem_straight.png,
627,black_concrete_powder,decoBlockConcretePowder_black,1.18/assets/minecraft/textures/block/black_concrete_powder.png,BTW/textures/blocks/decoBlockConcretePowder_black.png,
628,lava_flow,lava_flow,1.18/assets/minecraft/textures/block/lava_flow.png,BTW/textures/blocks/lava_flow.png,
629,magenta_wool,decoBlockCarpet_magenta,1.18/assets/minecraft/textures/block/magenta_wool.png,BTW/textures/blocks/decoBlockCarpet_magenta.png,
630,mossy_cobblestone,decoBlockMossyCobbleColumn,1.18/assets/minecraft/textures/block/mossy_cobblestone.png,BTW/textures/blocks/decoBlockMossyCobbleColumn.png,
