,category,vanilla_name,btw_name,vanilla_path,btw_path
417,block,pumpkin_top,pumpkin_top,/assets/minecraft/textures/block/pumpkin_top.png,/textures/blocks/pumpkin_top.png
418,block,purple_concrete,decoBlockConcrete_purple,/assets/minecraft/textures/block/purple_concrete.png,/textures/blocks/decoBlockConcrete_purple.png
419,block,purple_concrete,decoBlockConcreteColumn_purple,/assets/minecraft/textures/block/purple_concrete.png,/textures/blocks/decoBlockConcreteColumn_purple.png
420,block,purple_concrete_powder,decoBlockConcretePowder_purple,/assets/minecraft/textures/block/purple_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_purple.png
421,block,purple_glazed_terracotta,decoBlockGlazedTerracotta_purple_0,/assets/minecraft/textures/block/purple_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_purple_0.png
422,block,purple_stained_glass,decoBlockStainedGlass_purple,/assets/minecraft/textures/block/purple_stained_glass.png,/textures/blocks/decoBlockStainedGlass_purple.png
423,block,purple_terracotta,decoBlockTerracottaStained_purple,/assets/minecraft/textures/block/purple_terracotta.png,/textures/blocks/decoBlockTerracottaStained_purple.png
424,block,purple_wool,cloth_10,/assets/minecraft/textures/block/purple_wool.png,/textures/blocks/cloth_10.png
425,block,purple_wool,decoBlockCarpet_purple,/assets/minecraft/textures/block/purple_wool.png,/textures/blocks/decoBlockCarpet_purple.png
426,block,quartz_block_bottom,quartzblock_bottom,/assets/minecraft/textures/block/quartz_block_bottom.png,/textures/blocks/quartzblock_bottom.png
427,block,quartz_block_side,quartzblock_side,/assets/minecraft/textures/block/quartz_block_side.png,/textures/blocks/quartzblock_side.png
428,block,quartz_block_side,quartzblock_top,/assets/minecraft/textures/block/quartz_block_side.png,/textures/blocks/quartzblock_top.png
429,block,quartz_block_top,quartzblock_side,/assets/minecraft/textures/block/quartz_block_top.png,/textures/blocks/quartzblock_side.png
430,block,quartz_block_top,quartzblock_top,/assets/minecraft/textures/block/quartz_block_top.png,/textures/blocks/quartzblock_top.png
431,block,quartz_pillar,quartzblock_lines,/assets/minecraft/textures/block/quartz_pillar.png,/textures/blocks/quartzblock_lines.png
432,block,quartz_pillar_top,quartzblock_lines_top,/assets/minecraft/textures/block/quartz_pillar_top.png,/textures/blocks/quartzblock_lines_top.png
433,block,rail,rail,/assets/minecraft/textures/block/rail.png,/textures/blocks/rail.png
434,block,rail_corner,rail_turn,/assets/minecraft/textures/block/rail_corner.png,/textures/blocks/rail_turn.png
435,block,raw_gold_block,fcBlockChunkOreStorageGold,/assets/minecraft/textures/block/raw_gold_block.png,/textures/blocks/fcBlockChunkOreStorageGold.png
436,block,raw_gold_block,fcBlockChunkOreGold,/assets/minecraft/textures/block/raw_gold_block.png,/textures/blocks/fcBlockChunkOreGold.png
437,block,raw_iron_block,fcBlockChunkOreStorageIron,/assets/minecraft/textures/block/raw_iron_block.png,/textures/blocks/fcBlockChunkOreStorageIron.png
438,block,raw_iron_block,fcBlockChunkOreIron,/assets/minecraft/textures/block/raw_iron_block.png,/textures/blocks/fcBlockChunkOreIron.png
439,block,red_concrete,decoBlockConcreteColumn_red,/assets/minecraft/textures/block/red_concrete.png,/textures/blocks/decoBlockConcreteColumn_red.png
440,block,red_concrete,decoBlockConcrete_red,/assets/minecraft/textures/block/red_concrete.png,/textures/blocks/decoBlockConcrete_red.png
441,block,red_concrete_powder,decoBlockConcretePowder_red,/assets/minecraft/textures/block/red_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_red.png
442,block,red_glazed_terracotta,decoBlockGlazedTerracotta_red_0,/assets/minecraft/textures/block/red_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_red_0.png
443,block,red_mushroom,mushroom_red,/assets/minecraft/textures/block/red_mushroom.png,/textures/blocks/mushroom_red.png
444,block,red_mushroom_block,mushroom_skin_red,/assets/minecraft/textures/block/red_mushroom_block.png,/textures/blocks/mushroom_skin_red.png
445,block,red_nether_bricks,decoBlockNetherBrickRed,/assets/minecraft/textures/block/red_nether_bricks.png,/textures/blocks/decoBlockNetherBrickRed.png
446,block,red_nether_bricks,decoBlockNetherBrickRedColumn,/assets/minecraft/textures/block/red_nether_bricks.png,/textures/blocks/decoBlockNetherBrickRedColumn.png
447,block,red_sand,decoBlockRedSand,/assets/minecraft/textures/block/red_sand.png,/textures/blocks/decoBlockRedSand.png
448,block,red_sandstone,decoBlockRedSandstoneColumn,/assets/minecraft/textures/block/red_sandstone.png,/textures/blocks/decoBlockRedSandstoneColumn.png
449,block,red_sandstone,decoBlockRedSandstone_side,/assets/minecraft/textures/block/red_sandstone.png,/textures/blocks/decoBlockRedSandstone_side.png
450,block,red_sandstone_bottom,decoBlockRedSandstone_bottom,/assets/minecraft/textures/block/red_sandstone_bottom.png,/textures/blocks/decoBlockRedSandstone_bottom.png
451,block,red_sandstone_top,decoBlockRedSandstone_top,/assets/minecraft/textures/block/red_sandstone_top.png,/textures/blocks/decoBlockRedSandstone_top.png
452,block,red_stained_glass,decoBlockStainedGlass_red,/assets/minecraft/textures/block/red_stained_glass.png,/textures/blocks/decoBlockStainedGlass_red.png
453,block,red_terracotta,decoBlockTerracottaStained_red,/assets/minecraft/textures/block/red_terracotta.png,/textures/blocks/decoBlockTerracottaStained_red.png
454,block,red_tulip,decoBlockTulip_0,/assets/minecraft/textures/block/red_tulip.png,/textures/blocks/decoBlockTulip_0.png
455,block,red_wool,cloth_14,/assets/minecraft/textures/block/red_wool.png,/textures/blocks/cloth_14.png
456,block,red_wool,decoBlockCarpet_red,/assets/minecraft/textures/block/red_wool.png,/textures/blocks/decoBlockCarpet_red.png
457,block,redstone_block,blockRedstone,/assets/minecraft/textures/block/redstone_block.png,/textures/blocks/blockRedstone.png
458,block,redstone_dust_overlay,redstoneDust_cross_overlay,/assets/minecraft/textures/block/redstone_dust_overlay.png,/textures/blocks/redstoneDust_cross_overlay.png
459,block,redstone_dust_overlay,redstoneDust_line_overlay,/assets/minecraft/textures/block/redstone_dust_overlay.png,/textures/blocks/redstoneDust_line_overlay.png
460,block,redstone_lamp,redstoneLight,/assets/minecraft/textures/block/redstone_lamp.png,/textures/blocks/redstoneLight.png
461,block,redstone_lamp_on,redstoneLight_lit,/assets/minecraft/textures/block/redstone_lamp_on.png,/textures/blocks/redstoneLight_lit.png
462,block,redstone_ore,oreRedstone,/assets/minecraft/textures/block/redstone_ore.png,/textures/blocks/oreRedstone.png
463,block,redstone_torch,redtorch_lit,/assets/minecraft/textures/block/redstone_torch.png,/textures/blocks/redtorch_lit.png
464,block,redstone_torch_off,redtorch,/assets/minecraft/textures/block/redstone_torch_off.png,/textures/blocks/redtorch.png
465,block,repeater,repeater,/assets/minecraft/textures/block/repeater.png,/textures/blocks/repeater.png
466,block,repeater_on,repeater_lit,/assets/minecraft/textures/block/repeater_on.png,/textures/blocks/repeater_lit.png
467,block,respawn_anchor_bottom,decoBlockInfusedObsidian,/assets/minecraft/textures/block/respawn_anchor_bottom.png,/textures/blocks/decoBlockInfusedObsidian.png
468,block,rose_bush_top,decoBlockFlower_14,/assets/minecraft/textures/block/rose_bush_top.png,/textures/blocks/decoBlockFlower_14.png
469,block,sand,sand,/assets/minecraft/textures/block/sand.png,/textures/blocks/sand.png
470,block,sandstone,fcBlockDecorativeSandstone_side,/assets/minecraft/textures/block/sandstone.png,/textures/blocks/fcBlockDecorativeSandstone_side.png
471,block,sandstone,sandstone_side,/assets/minecraft/textures/block/sandstone.png,/textures/blocks/sandstone_side.png
472,block,sandstone_bottom,fcBlockDecorativeSandstone_bottom,/assets/minecraft/textures/block/sandstone_bottom.png,/textures/blocks/fcBlockDecorativeSandstone_bottom.png
473,block,sandstone_bottom,sandstone_bottom,/assets/minecraft/textures/block/sandstone_bottom.png,/textures/blocks/sandstone_bottom.png
474,block,sandstone_top,fcBlockDecorativeSandstone_top,/assets/minecraft/textures/block/sandstone_top.png,/textures/blocks/fcBlockDecorativeSandstone_top.png
475,block,sandstone_top,sandstone_top,/assets/minecraft/textures/block/sandstone_top.png,/textures/blocks/sandstone_top.png
476,block,smooth_stone,stoneslab_top,/assets/minecraft/textures/block/smooth_stone.png,/textures/blocks/stoneslab_top.png
477,block,smooth_stone,decoBlockPolishedStone,/assets/minecraft/textures/block/smooth_stone.png,/textures/blocks/decoBlockPolishedStone.png
478,block,smooth_stone_slab_side,stoneslab_side,/assets/minecraft/textures/block/smooth_stone_slab_side.png,/textures/blocks/stoneslab_side.png
479,block,snow,fcBlockSnowSolid,/assets/minecraft/textures/block/snow.png,/textures/blocks/fcBlockSnowSolid.png
480,block,snow,fcBlockSnowLooseSlab,/assets/minecraft/textures/block/snow.png,/textures/blocks/fcBlockSnowLooseSlab.png
481,block,snow,fcBlockSnowSolidSlab,/assets/minecraft/textures/block/snow.png,/textures/blocks/fcBlockSnowSolidSlab.png
482,block,snow,fcBlockSnowLoose,/assets/minecraft/textures/block/snow.png,/textures/blocks/fcBlockSnowLoose.png
483,block,snow,snow,/assets/minecraft/textures/block/snow.png,/textures/blocks/snow.png
484,block,soul_sand,hellsand,/assets/minecraft/textures/block/soul_sand.png,/textures/blocks/hellsand.png
485,block,soul_sand,fcBlockHopper_soulsand,/assets/minecraft/textures/block/soul_sand.png,/textures/blocks/fcBlockHopper_soulsand.png
486,block,spawner,mobSpawner,/assets/minecraft/textures/block/spawner.png,/textures/blocks/mobSpawner.png
487,block,spruce_door_bottom,decoBlockDoorSpruce_lower,/assets/minecraft/textures/block/spruce_door_bottom.png,/textures/blocks/decoBlockDoorSpruce_lower.png
488,block,spruce_door_top,decoBlockDoorSpruce_upper,/assets/minecraft/textures/block/spruce_door_top.png,/textures/blocks/decoBlockDoorSpruce_upper.png
489,block,spruce_leaves,leaves_spruce,/assets/minecraft/textures/block/spruce_leaves.png,/textures/blocks/leaves_spruce.png
490,block,spruce_log,fcItemBarkSpruce,/assets/minecraft/textures/block/spruce_log.png,/textures/items/fcItemBarkSpruce.png
491,block,spruce_log,tree_spruce,/assets/minecraft/textures/block/spruce_log.png,/textures/blocks/tree_spruce.png
492,block,spruce_log_top,decoBlockLogSpruce_top,/assets/minecraft/textures/block/spruce_log_top.png,/textures/blocks/decoBlockLogSpruce_top.png
493,block,spruce_planks,fcBlockDecorativeWoodSpruce,/assets/minecraft/textures/block/spruce_planks.png,/textures/blocks/fcBlockDecorativeWoodSpruce.png
494,block,spruce_planks,decoBlockChairSpruce,/assets/minecraft/textures/block/spruce_planks.png,/textures/blocks/decoBlockChairSpruce.png
495,block,spruce_planks,decoBlockGateSpruce,/assets/minecraft/textures/block/spruce_planks.png,/textures/blocks/decoBlockGateSpruce.png
496,block,spruce_planks,wood_spruce,/assets/minecraft/textures/block/spruce_planks.png,/textures/blocks/wood_spruce.png
497,block,spruce_planks,fcBlockScrewPump_side,/assets/minecraft/textures/block/spruce_planks.png,/textures/blocks/fcBlockScrewPump_side.png
498,block,spruce_sapling,sapling_spruce,/assets/minecraft/textures/block/spruce_sapling.png,/textures/blocks/sapling_spruce.png
499,block,spruce_trapdoor,decoBlockTrapdoorSpruce,/assets/minecraft/textures/block/spruce_trapdoor.png,/textures/blocks/decoBlockTrapdoorSpruce.png
500,block,stone,fcBlockDecorativeStone,/assets/minecraft/textures/block/stone.png,/textures/blocks/fcBlockDecorativeStone.png
501,block,stone,stone,/assets/minecraft/textures/block/stone.png,/textures/blocks/stone.png
502,block,stone_bricks,fcBlockColumnStoneBrick_side,/assets/minecraft/textures/block/stone_bricks.png,/textures/blocks/fcBlockColumnStoneBrick_side.png
503,block,stone_bricks,stonebricksmooth,/assets/minecraft/textures/block/stone_bricks.png,/textures/blocks/stonebricksmooth.png
504,block,stone_bricks,fcBlockDecorativeStoneBrick,/assets/minecraft/textures/block/stone_bricks.png,/textures/blocks/fcBlockDecorativeStoneBrick.png
505,block,stripped_acacia_log,decoBlockStrippedAcacia_side,/assets/minecraft/textures/block/stripped_acacia_log.png,/textures/blocks/decoBlockStrippedAcacia_side.png
506,block,stripped_acacia_log_top,decoBlockStrippedAcacia_top,/assets/minecraft/textures/block/stripped_acacia_log_top.png,/textures/blocks/decoBlockStrippedAcacia_top.png
507,block,stripped_birch_log,decoBlockStrippedBirch_side,/assets/minecraft/textures/block/stripped_birch_log.png,/textures/blocks/decoBlockStrippedBirch_side.png
508,block,stripped_birch_log_top,decoBlockStrippedBirch_top,/assets/minecraft/textures/block/stripped_birch_log_top.png,/textures/blocks/decoBlockStrippedBirch_top.png
509,block,stripped_dark_oak_log,decoBlockStrippedCherry_side,/assets/minecraft/textures/block/stripped_dark_oak_log.png,/textures/blocks/decoBlockStrippedCherry_side.png
510,block,stripped_dark_oak_log_top,decoBlockStrippedCherry_top,/assets/minecraft/textures/block/stripped_dark_oak_log_top.png,/textures/blocks/decoBlockStrippedCherry_top.png
511,block,stripped_jungle_log,decoBlockStrippedJungle_side,/assets/minecraft/textures/block/stripped_jungle_log.png,/textures/blocks/decoBlockStrippedJungle_side.png
512,block,stripped_jungle_log_top,decoBlockStrippedJungle_top,/assets/minecraft/textures/block/stripped_jungle_log_top.png,/textures/blocks/decoBlockStrippedJungle_top.png
513,block,stripped_oak_log,decoBlockStrippedOak_side,/assets/minecraft/textures/block/stripped_oak_log.png,/textures/blocks/decoBlockStrippedOak_side.png
514,block,stripped_oak_log_top,decoBlockStrippedOak_top,/assets/minecraft/textures/block/stripped_oak_log_top.png,/textures/blocks/decoBlockStrippedOak_top.png
515,block,stripped_spruce_log,decoBlockStrippedSpruce_side,/assets/minecraft/textures/block/stripped_spruce_log.png,/textures/blocks/decoBlockStrippedSpruce_side.png
516,block,stripped_spruce_log_top,decoBlockStrippedSpruce_top,/assets/minecraft/textures/block/stripped_spruce_log_top.png,/textures/blocks/decoBlockStrippedSpruce_top.png
517,block,terracotta,decoBlockTerracotta,/assets/minecraft/textures/block/terracotta.png,/textures/blocks/decoBlockTerracotta.png
518,block,tnt_bottom,tnt_bottom,/assets/minecraft/textures/block/tnt_bottom.png,/textures/blocks/tnt_bottom.png
519,block,tnt_side,tnt_side,/assets/minecraft/textures/block/tnt_side.png,/textures/blocks/tnt_side.png
520,block,tnt_top,tnt_top,/assets/minecraft/textures/block/tnt_top.png,/textures/blocks/tnt_top.png
521,block,torch,torch,/assets/minecraft/textures/block/torch.png,/textures/blocks/torch.png
522,block,torch,fcBlockTorchFiniteBurning,/assets/minecraft/textures/block/torch.png,/textures/blocks/fcBlockTorchFiniteBurning.png
523,block,torch,fcBlockTorchNetherBurning,/assets/minecraft/textures/block/torch.png,/textures/blocks/fcBlockTorchNetherBurning.png
524,block,tripwire_hook,tripWireSource,/assets/minecraft/textures/block/tripwire_hook.png,/textures/blocks/tripWireSource.png
525,block,vine,vine,/assets/minecraft/textures/block/vine.png,/textures/blocks/vine.png
526,block,wheat_stage0,crops_0,/assets/minecraft/textures/block/wheat_stage0.png,/textures/blocks/crops_0.png
527,block,wheat_stage1,crops_1,/assets/minecraft/textures/block/wheat_stage1.png,/textures/blocks/crops_1.png
528,block,wheat_stage2,crops_2,/assets/minecraft/textures/block/wheat_stage2.png,/textures/blocks/crops_2.png
529,block,wheat_stage3,crops_3,/assets/minecraft/textures/block/wheat_stage3.png,/textures/blocks/crops_3.png
530,block,wheat_stage4,crops_4,/assets/minecraft/textures/block/wheat_stage4.png,/textures/blocks/crops_4.png
531,block,wheat_stage5,crops_5,/assets/minecraft/textures/block/wheat_stage5.png,/textures/blocks/crops_5.png
532,block,wheat_stage6,crops_6,/assets/minecraft/textures/block/wheat_stage6.png,/textures/blocks/crops_6.png
533,block,wheat_stage7,crops_7,/assets/minecraft/textures/block/wheat_stage7.png,/textures/blocks/crops_7.png
534,block,white_concrete,decoBlockConcrete_white,/assets/minecraft/textures/block/white_concrete.png,/textures/blocks/decoBlockConcrete_white.png
535,block,white_concrete,decoBlockConcreteColumn_white,/assets/minecraft/textures/block/white_concrete.png,/textures/blocks/decoBlockConcreteColumn_white.png
536,block,white_concrete_powder,decoBlockConcretePowder_white,/assets/minecraft/textures/block/white_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_white.png
537,block,white_glazed_terracotta,decoBlockGlazedTerracotta_white_0,/assets/minecraft/textures/block/white_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_white_0.png
538,block,white_stained_glass,decoBlockStainedGlass_white,/assets/minecraft/textures/block/white_stained_glass.png,/textures/blocks/decoBlockStainedGlass_white.png
539,block,white_terracotta,decoBlockTerracottaStained_white,/assets/minecraft/textures/block/white_terracotta.png,/textures/blocks/decoBlockTerracottaStained_white.png
540,block,white_tulip,decoBlockTulip_3,/assets/minecraft/textures/block/white_tulip.png,/textures/blocks/decoBlockTulip_3.png
541,block,white_wool,cloth_0,/assets/minecraft/textures/block/white_wool.png,/textures/blocks/cloth_0.png
542,block,white_wool,fcwindmillcloth,/assets/minecraft/textures/block/white_wool.png,/btwmodtex/fcwindmillcloth.png
543,block,white_wool,decoBlockCarpet_white,/assets/minecraft/textures/block/white_wool.png,/textures/blocks/decoBlockCarpet_white.png
544,block,wither_rose,decoBlockFlower2_0,/assets/minecraft/textures/block/wither_rose.png,/textures/blocks/decoBlockFlower2_0.png
545,block,yellow_concrete,decoBlockConcreteColumn_yellow,/assets/minecraft/textures/block/yellow_concrete.png,/textures/blocks/decoBlockConcreteColumn_yellow.png
546,block,yellow_concrete,decoBlockConcrete_yellow,/assets/minecraft/textures/block/yellow_concrete.png,/textures/blocks/decoBlockConcrete_yellow.png
547,block,yellow_concrete_powder,decoBlockConcretePowder_yellow,/assets/minecraft/textures/block/yellow_concrete_powder.png,/textures/blocks/decoBlockConcretePowder_yellow.png
548,block,yellow_glazed_terracotta,decoBlockGlazedTerracotta_yellow_0,/assets/minecraft/textures/block/yellow_glazed_terracotta.png,/textures/blocks/decoBlockGlazedTerracotta_yellow_0.png
549,block,yellow_stained_glass,decoBlockStainedGlass_yellow,/assets/minecraft/textures/block/yellow_stained_glass.png,/textures/blocks/decoBlockStainedGlass_yellow.png
550,block,yellow_terracotta,decoBlockTerracottaStained_yellow,/assets/minecraft/textures/block/yellow_terracotta.png,/textures/blocks/decoBlockTerracottaStained_yellow.png
551,block,yellow_wool,decoBlockCarpet_yellow,/assets/minecraft/textures/block/yellow_wool.png,/textures/blocks/decoBlockCarpet_yellow.png
552,block,yellow_wool,cloth_4,/assets/minecraft/textures/block/yellow_wool.png,/textures/blocks/cloth_4.png
553,colormap,foliage,foliagecolor,/assets/minecraft/textures/colormap/foliage.png,/misc/foliagecolor.png
554,entity,bat,bat,/assets/minecraft/textures/entity/bat.png,/mob/bat.png
555,entity,blaze,fire,/assets/minecraft/textures/entity/blaze.png,/mob/fire.png
556,entity,ocelot,ozelot,/assets/minecraft/textures/entity/cat/ocelot.png,/mob/ozelot.png
557,entity,siamese,cat_siamese,/assets/minecraft/textures/entity/cat/siamese.png,/mob/cat_siamese.png
558,entity,tabby,cat_tabby,/assets/minecraft/textures/entity/cat/tabby.png,/btwmodtex/cat_tabby.png
559,entity,brown_mooshroom,redcow2,/assets/minecraft/textures/entity/cow/brown_mooshroom.png,/mob/redcow2.png
560,entity,cow,cow,/assets/minecraft/textures/entity/cow/cow.png,/mob/cow.png
561,entity,red_mooshroom,redcow,/assets/minecraft/textures/entity/cow/red_mooshroom.png,/mob/redcow.png
562,entity,creeper_armor,power,/assets/minecraft/textures/entity/creeper/creeper_armor.png,/armor/power.png
563,entity,end_crystal_beam,beam,/assets/minecraft/textures/entity/end_crystal/end_crystal_beam.png,/mob/enderdragon/beam.png
564,entity,end_portal,particlefield,/assets/minecraft/textures/entity/end_portal.png,/misc/particlefield.png
565,entity,dragon_eyes,ender_eyes,/assets/minecraft/textures/entity/enderdragon/dragon_eyes.png,/mob/enderdragon/ender_eyes.png
566,entity,enderman,enderman,/assets/minecraft/textures/entity/enderman/enderman.png,/mob/enderman.png
567,entity,enderman_eyes,enderman_eyes,/assets/minecraft/textures/entity/enderman/enderman_eyes.png,/mob/enderman_eyes.png
568,entity,experience_orb,xporb,/assets/minecraft/textures/entity/experience_orb.png,/item/xporb.png
569,entity,ghast,ghast,/assets/minecraft/textures/entity/ghast/ghast.png,/mob/ghast.png
570,entity,ghast_shooting,ghast_fire,/assets/minecraft/textures/entity/ghast/ghast_shooting.png,/mob/ghast_fire.png
571,entity,iron_golem,villager_golem,/assets/minecraft/textures/entity/iron_golem/iron_golem.png,/mob/villager_golem.png
572,entity,pig,pig,/assets/minecraft/textures/entity/pig/pig.png,/mob/pig.png
573,entity,pig_saddle,saddle,/assets/minecraft/textures/entity/pig/pig_saddle.png,/mob/saddle.png
574,entity,sheep,sheep,/assets/minecraft/textures/entity/sheep/sheep.png,/mob/sheep.png
575,entity,sheep_fur,sheep_fur,/assets/minecraft/textures/entity/sheep/sheep_fur.png,/mob/sheep_fur.png
576,entity,acacia,signAcacia,/assets/minecraft/textures/entity/signs/acacia.png,/deco/signAcacia.png
577,entity,birch,signBirch,/assets/minecraft/textures/entity/signs/birch.png,/deco/signBirch.png
578,entity,dark_oak,signCherry,/assets/minecraft/textures/entity/signs/dark_oak.png,/deco/signCherry.png
579,entity,jungle,signJungle,/assets/minecraft/textures/entity/signs/jungle.png,/deco/signJungle.png
580,entity,oak,sign,/assets/minecraft/textures/entity/signs/oak.png,/item/sign.png
581,entity,spruce,signSpruce,/assets/minecraft/textures/entity/signs/spruce.png,/deco/signSpruce.png
582,entity,silverfish,silverfish,/assets/minecraft/textures/entity/silverfish.png,/mob/silverfish.png
583,entity,wither_skeleton,skeleton_wither,/assets/minecraft/textures/entity/skeleton/wither_skeleton.png,/mob/skeleton_wither.png
584,entity,magmacube,lava,/assets/minecraft/textures/entity/slime/magmacube.png,/mob/lava.png
585,entity,slime,slime,/assets/minecraft/textures/entity/slime/slime.png,/mob/slime.png
586,entity,snow_golem,snowman,/assets/minecraft/textures/entity/snow_golem.png,/mob/snowman.png
587,entity,cave_spider,cavespider,/assets/minecraft/textures/entity/spider/cave_spider.png,/mob/cavespider.png
588,entity,spider,spider,/assets/minecraft/textures/entity/spider/spider.png,/mob/spider.png
589,entity,spider_eyes,spider_eyes,/assets/minecraft/textures/entity/spider_eyes.png,/mob/spider_eyes.png
590,entity,squid,squid,/assets/minecraft/textures/entity/squid.png,/mob/squid.png
591,entity,squid,squid,/assets/minecraft/textures/entity/squid/squid.png,/mob/squid.png
592,entity,butcher,butcher,/assets/minecraft/textures/entity/villager/butcher.png,/mob/villager/butcher.png
593,entity,farmer,farmer,/assets/minecraft/textures/entity/villager/farmer.png,/mob/villager/farmer.png
594,entity,librarian,librarian,/assets/minecraft/textures/entity/villager/librarian.png,/mob/villager/librarian.png
595,entity,priest,priest,/assets/minecraft/textures/entity/villager/priest.png,/mob/villager/priest.png
596,entity,smith,smith,/assets/minecraft/textures/entity/villager/smith.png,/mob/villager/smith.png
597,entity,witch,witch,/assets/minecraft/textures/entity/witch.png,/mob/villager/witch.png
598,entity,wither_armor,witherarmor,/assets/minecraft/textures/entity/wither/wither_armor.png,/armor/witherarmor.png
599,entity,wither_invulnerable,wither_invul,/assets/minecraft/textures/entity/wither/wither_invulnerable.png,/mob/wither_invul.png
600,entity,wolf,wolf,/assets/minecraft/textures/entity/wolf/wolf.png,/mob/wolf.png
601,entity,wolf_angry,wolf_angry,/assets/minecraft/textures/entity/wolf/wolf_angry.png,/mob/wolf_angry.png
602,entity,wolf_collar,wolf_collar,/assets/minecraft/textures/entity/wolf/wolf_collar.png,/mob/wolf_collar.png
603,entity,wolf_tame,wolf_tame,/assets/minecraft/textures/entity/wolf/wolf_tame.png,/mob/wolf_tame.png
604,entity,husk,zombie3,/assets/minecraft/textures/entity/zombie/husk.png,/mob/zombie3.png
605,entity,zombie,zombie,/assets/minecraft/textures/entity/zombie/zombie.png,/mob/zombie.png
606,environment,clouds,clouds,/assets/minecraft/textures/environment/clouds.png,/environment/clouds.png
607,environment,end_sky,tunnel,/assets/minecraft/textures/environment/end_sky.png,/misc/tunnel.png
608,environment,moon_phases,moon_phases,/assets/minecraft/textures/environment/moon_phases.png,/environment/moon_phases.png
609,environment,rain,rain,/assets/minecraft/textures/environment/rain.png,/environment/rain.png
610,environment,sun,sun,/assets/minecraft/textures/environment/sun.png,/environment/sun.png
611,gui,book,book,/assets/minecraft/textures/gui/book.png,/gui/book.png
612,gui,brewing_stand,alchemy,/assets/minecraft/textures/gui/container/brewing_stand.png,/gui/alchemy.png
613,gui,crafting_table,crafting,/assets/minecraft/textures/gui/container/crafting_table.png,/gui/crafting.png
614,gui,tab_item_search,search,/assets/minecraft/textures/gui/container/creative_inventory/tab_item_search.png,/gui/creative_inv/search.png
615,gui,tab_items,list_items,/assets/minecraft/textures/gui/container/creative_inventory/tab_items.png,/gui/creative_inv/list_items.png
616,gui,tabs,allitems,/assets/minecraft/textures/gui/container/creative_inventory/tabs.png,/gui/allitems.png
617,gui,dispenser,trap,/assets/minecraft/textures/gui/container/dispenser.png,/gui/trap.png
618,gui,furnace,furnace,/assets/minecraft/textures/gui/container/furnace.png,/gui/furnace.png
619,gui,generic_54,container,/assets/minecraft/textures/gui/container/generic_54.png,/gui/container.png
620,gui,hopper,hopper,/assets/minecraft/textures/gui/container/hopper.png,/gui/hopper.png
621,gui,stats_icons,slot,/assets/minecraft/textures/gui/container/stats_icons.png,/gui/slot.png
622,gui,villager,trading,/assets/minecraft/textures/gui/container/villager.png,/gui/trading.png
623,gui,demo_background,demo_bg,/assets/minecraft/textures/gui/demo_background.png,/gui/demo_bg.png
624,gui,icons,icons,/assets/minecraft/textures/gui/icons.png,/gui/icons.png
625,gui,options_background,background,/assets/minecraft/textures/gui/options_background.png,/gui/background.png
626,gui,panorama_0,panorama0,/assets/minecraft/textures/gui/title/background/panorama_0.png,/title/bg/panorama0.png
627,gui,panorama_1,panorama1,/assets/minecraft/textures/gui/title/background/panorama_1.png,/title/bg/panorama1.png
628,gui,panorama_2,panorama2,/assets/minecraft/textures/gui/title/background/panorama_2.png,/title/bg/panorama2.png
629,gui,panorama_3,panorama3,/assets/minecraft/textures/gui/title/background/panorama_3.png,/title/bg/panorama3.png
630,gui,panorama_4,panorama4,/assets/minecraft/textures/gui/title/background/panorama_4.png,/title/bg/panorama4.png
631,gui,panorama_5,panorama5,/assets/minecraft/textures/gui/title/background/panorama_5.png,/title/bg/panorama5.png
632,gui,minecraft,mclogo,/assets/minecraft/textures/gui/title/minecraft.png,/title/mclogo.png
633,gui,mojang,mojang,/assets/minecraft/textures/gui/title/mojang.png,/title/mojang.png
634,gui,widgets,gui,/assets/minecraft/textures/gui/widgets.png,/gui/gui.png
635,item,acacia_door,decoItemDoorAcacia,/assets/minecraft/textures/item/acacia_door.png,/textures/items/decoItemDoorAcacia.png
636,item,acacia_sign,decoItemSignAcacia,/assets/minecraft/textures/item/acacia_sign.png,/textures/items/decoItemSignAcacia.png
637,item,amethyst_shard,decoItemAmethystShard,/assets/minecraft/textures/item/amethyst_shard.png,/textures/items/decoItemAmethystShard.png
638,item,apple,apple,/assets/minecraft/textures/item/apple.png,/textures/items/apple.png
639,item,arrow,arrow,/assets/minecraft/textures/item/arrow.png,/textures/items/arrow.png
640,item,baked_potato,potatoBaked,/assets/minecraft/textures/item/baked_potato.png,/textures/items/potatoBaked.png
641,item,beef,beef,/assets/minecraft/textures/item/beef.png,/textures/items/beef.png
642,item,beef,beefRaw,/assets/minecraft/textures/item/beef.png,/textures/items/beefRaw.png
643,item,birch_door,decoItemDoorBirch,/assets/minecraft/textures/item/birch_door.png,/textures/items/decoItemDoorBirch.png
644,item,birch_sign,decoItemSignBirch,/assets/minecraft/textures/item/birch_sign.png,/textures/items/decoItemSignBirch.png
